movie_id,image_seq,angry,disgust,fear,happy,sad,surprise,neutral,dominant_emotion
83c20b83-7881-499d-a40d-cc06b65869f8,27,6.00138,0.0481573,39.0298,0.402029,40.0903,0.289523,14.1388,sad
83c20b83-7881-499d-a40d-cc06b65869f8,28,4.75602,0.00423179,66.3199,4.54789,18.345,3.16276,2.86426,fear
83c20b83-7881-499d-a40d-cc06b65869f8,29,4.31309,0.0320152,25.5694,58.2229,8.41375,2.9348,0.514001,happy
83c20b83-7881-499d-a40d-cc06b65869f8,30,0.348918,1.32841e-05,38.9781,0.231961,0.15058,60.1845,0.105987,surprise
83c20b83-7881-499d-a40d-cc06b65869f8,31,0.0417825,1.70152e-09,0.0364606,0.00044622,0.953348,0.0131251,98.9548,neutral
83c20b83-7881-499d-a40d-cc06b65869f8,32,0.00279212,1.36409e-13,0.950067,1.73106e-05,94.7189,1.03195e-05,4.3282,sad
83c20b83-7881-499d-a40d-cc06b65869f8,33,1.64287,0.00304166,69.7204,0.885955,20.9113,0.670005,6.16634,fear
83c20b83-7881-499d-a40d-cc06b65869f8,34,4.17608,0.00147651,31.5153,0.00417621,47.2545,0.00508027,17.0433,sad
83c20b83-7881-499d-a40d-cc06b65869f8,35,1.63987,0.000409323,16.7623,0.082045,60.293,0.0331569,21.1892,sad
83c20b83-7881-499d-a40d-cc06b65869f8,36,15.6163,0.0721674,31.5587,17.3446,16.8673,11.221,7.31999,fear
83c20b83-7881-499d-a40d-cc06b65869f8,37,2.00562,0.00292696,71.6444,1.72688,2.44875,21.2514,0.919985,fear
83c20b83-7881-499d-a40d-cc06b65869f8,38,1.07307,0.00124298,85.4559,0.000382091,10.3812,0.012101,3.07614,fear
83c20b83-7881-499d-a40d-cc06b65869f8,39,0.197294,3.23836e-06,48.0483,4.65691,5.50547,39.0646,2.52738,fear
83c20b83-7881-499d-a40d-cc06b65869f8,40,3.60726,0.0140318,82.369,0.414686,4.72725,6.681,2.18678,fear
83c20b83-7881-499d-a40d-cc06b65869f8,41,0.0522591,1.09475e-08,12.6187,0.00082743,86.7696,0.00140572,0.557266,sad
83c20b83-7881-499d-a40d-cc06b65869f8,42,0.0829935,2.25978e-06,29.3463,0.0297425,70.3047,0.0339624,0.202319,sad
83c20b83-7881-499d-a40d-cc06b65869f8,43,0.0494478,2.06226e-07,1.12524,0.0073447,5.45946,0.00151684,93.357,neutral
83c20b83-7881-499d-a40d-cc06b65869f8,44,0.254961,0.000208565,75.4621,10.8834,8.24638,0.486818,4.66613,fear
83c20b83-7881-499d-a40d-cc06b65869f8,45,0.268971,6.46468e-06,36.5992,2.47266,38.5909,0.573533,21.4947,sad
83c20b83-7881-499d-a40d-cc06b65869f8,46,0.162296,7.08288e-05,33.5043,1.61617,59.2331,0.0116198,5.47239,sad
83c20b83-7881-499d-a40d-cc06b65869f8,47,0.0382193,2.24071e-06,12.7625,16.444,3.7683,1.21382,65.7732,neutral
83c20b83-7881-499d-a40d-cc06b65869f8,48,0.914263,0.00290998,81.4054,0.536264,0.267224,16.6837,0.190277,fear
83c20b83-7881-499d-a40d-cc06b65869f8,49,0.0121746,5.2399e-09,3.0961,0.0890228,42.9835,0.00333114,53.8159,neutral
83c20b83-7881-499d-a40d-cc06b65869f8,50,0.400323,3.29642e-10,0.532691,4.4078e-07,3.23057,9.45805e-05,95.8363,neutral
83c20b83-7881-499d-a40d-cc06b65869f8,51,1.34054,5.24919e-06,65.6732,0.369073,6.89135,24.604,1.12177,fear
83c20b83-7881-499d-a40d-cc06b65869f8,52,0.357221,9.49638e-06,68.3187,10.2215,16.9983,0.28277,3.82144,fear
83c20b83-7881-499d-a40d-cc06b65869f8,53,0.0243818,1.40487e-05,0.31287,0.276231,4.64012,0.00168869,94.7447,neutral
83c20b83-7881-499d-a40d-cc06b65869f8,54,6.71346,0.01974,63.0626,3.82553,8.19796,13.0576,5.12308,fear
83c20b83-7881-499d-a40d-cc06b65869f8,55,12.6255,0.000422669,13.3303,0.000759549,26.9091,0.0524232,47.0815,neutral
83c20b83-7881-499d-a40d-cc06b65869f8,56,0.889628,0.00140259,83.1737,0.197603,6.98457,7.72845,1.02461,fear
83c20b83-7881-499d-a40d-cc06b65869f8,57,0.770264,0.00800895,14.4271,31.3646,44.4197,0.0175385,8.9928,sad
83c20b83-7881-499d-a40d-cc06b65869f8,58,2.20513,0.0271143,4.44419,45.7805,8.38278,0.957465,38.2028,happy
83c20b83-7881-499d-a40d-cc06b65869f8,59,7.93919,0.000410102,27.424,0.000620582,54.0372,0.00390982,10.5946,sad
83c20b83-7881-499d-a40d-cc06b65869f8,60,3.6287,0.128315,40.5054,1.11656,31.8417,0.954161,21.8251,fear
83c20b83-7881-499d-a40d-cc06b65869f8,61,45.0349,0.0503476,12.4419,0.195415,42.0919,0.0731444,0.112399,angry
83c20b83-7881-499d-a40d-cc06b65869f8,62,1.21282,0.000947254,67.5715,1.19707,10.9114,4.21355,14.8928,fear
83c20b83-7881-499d-a40d-cc06b65869f8,63,0.30663,2.89901e-05,90.536,0.00376839,7.78829,1.26561,0.0996215,fear
83c20b83-7881-499d-a40d-cc06b65869f8,64,0.348686,0.000479406,67.3631,4.84927,19.7527,0.652398,7.03338,fear
83c20b83-7881-499d-a40d-cc06b65869f8,65,0.202197,2.15772e-05,2.0542,1.30951,50.4871,0.0147714,45.9322,sad
83c20b83-7881-499d-a40d-cc06b65869f8,66,12.1305,0.0695399,28.1393,12.7869,13.1154,5.43517,28.3232,neutral
83c20b83-7881-499d-a40d-cc06b65869f8,67,0.293094,1.80567e-06,22.8606,2.98735e-06,74.8459,0.00120102,1.99915,sad
83c20b83-7881-499d-a40d-cc06b65869f8,68,0.0735656,9.34669e-07,0.296785,0.135118,10.9757,0.00245148,88.5164,neutral
83c20b83-7881-499d-a40d-cc06b65869f8,69,5.84836,0.00926173,66.1045,2.73044,6.31226,8.22993,10.7652,fear
83c20b83-7881-499d-a40d-cc06b65869f8,70,0.813775,0.000223408,33.163,0.421956,64.3382,0.0906926,1.17212,sad
83c20b83-7881-499d-a40d-cc06b65869f8,71,0.219477,3.70832e-05,5.08989,0.0380398,67.2476,0.00975221,27.3952,sad
83c20b83-7881-499d-a40d-cc06b65869f8,72,3.88417,0.0106399,73.3084,1.57092,14.1482,1.68282,5.39477,fear
83c20b83-7881-499d-a40d-cc06b65869f8,73,0.195006,7.27454e-05,91.0294,0.543094,3.46022,3.25032,1.52186,fear
83c20b83-7881-499d-a40d-cc06b65869f8,74,3.47165,0.155185,22.0333,0.622963,51.247,0.0324319,22.4375,sad
83c20b83-7881-499d-a40d-cc06b65869f8,75,0.00207989,1.68002e-14,0.580846,2.78707e-07,63.1654,5.65771e-06,36.2516,sad
83c20b83-7881-499d-a40d-cc06b65869f8,76,5.76896,0.011566,48.8931,0.00560409,37.1937,0.0178824,8.10922,fear
83c20b83-7881-499d-a40d-cc06b65869f8,77,26.6381,5.46086e-07,13.6106,6.43736e-06,40.6185,0.000460717,19.1323,sad
83c20b83-7881-499d-a40d-cc06b65869f8,78,7.86088,0.105993,64.7419,1.82136,20.7754,2.78697,1.90746,fear
83c20b83-7881-499d-a40d-cc06b65869f8,79,4.20409,0.0739107,21.3617,0.571764,60.53,0.371637,12.8869,sad
83c20b83-7881-499d-a40d-cc06b65869f8,80,0.372594,0.000384525,22.2247,0.0548924,69.8186,0.00131303,7.52744,sad
83c20b83-7881-499d-a40d-cc06b65869f8,81,2.47805,0.0034444,12.8919,0.194825,72.1331,0.0407653,12.258,sad
83c20b83-7881-499d-a40d-cc06b65869f8,82,1.08885,3.41867e-07,43.0948,0.000126123,45.5513,0.00160332,10.2634,sad
83c20b83-7881-499d-a40d-cc06b65869f8,83,2.30545,0.018909,67.0754,0.0651284,28.8552,0.306303,1.37356,fear
83c20b83-7881-499d-a40d-cc06b65869f8,84,0.243676,3.32535e-06,13.1653,5.86381e-07,57.3115,0.000117963,29.2794,sad
83c20b83-7881-499d-a40d-cc06b65869f8,85,2.3962,0.0340899,3.11335,1.69308,89.0379,8.88255e-05,3.72527,sad
83c20b83-7881-499d-a40d-cc06b65869f8,86,21.6235,0.322374,55.7012,1.8373,14.4711,2.0071,4.03747,fear
83c20b83-7881-499d-a40d-cc06b65869f8,87,0.483833,8.15323e-05,83.4153,2.1976,12.4741,0.0591872,1.36993,fear
83c20b83-7881-499d-a40d-cc06b65869f8,88,0.175224,4.72819e-10,13.2724,1.95954e-09,63.7015,1.89043e-06,22.8509,sad
83c20b83-7881-499d-a40d-cc06b65869f8,89,0.326095,2.00764e-05,1.1774,0.0382226,33.0062,0.0111013,65.441,neutral
83c20b83-7881-499d-a40d-cc06b65869f8,90,0.0412533,4.23211e-08,0.00567436,0.0128155,0.843036,0.0359847,99.0612,neutral
