movie_id,image_seq,gaze,blink,eye_offset
83c20b83-7881-499d-a40d-cc06b65869f8,45,0,0,49.0075
83c20b83-7881-499d-a40d-cc06b65869f8,46,0,0,28.3554
83c20b83-7881-499d-a40d-cc06b65869f8,47,1,0,3.5894
83c20b83-7881-499d-a40d-cc06b65869f8,48,1,0,3.0785
83c20b83-7881-499d-a40d-cc06b65869f8,49,1,0,20.9981
83c20b83-7881-499d-a40d-cc06b65869f8,50,1,0,3.1769
83c20b83-7881-499d-a40d-cc06b65869f8,51,1,0,7.3806
83c20b83-7881-499d-a40d-cc06b65869f8,52,1,0,8.6687
83c20b83-7881-499d-a40d-cc06b65869f8,53,1,0,1.1456
83c20b83-7881-499d-a40d-cc06b65869f8,54,1,0,8.8485
83c20b83-7881-499d-a40d-cc06b65869f8,55,1,0,-1.0842
83c20b83-7881-499d-a40d-cc06b65869f8,56,1,0,6.9323
83c20b83-7881-499d-a40d-cc06b65869f8,57,1,0,7.8608
83c20b83-7881-499d-a40d-cc06b65869f8,58,0,1,36.5469
83c20b83-7881-499d-a40d-cc06b65869f8,59,1,0,-1.1859
83c20b83-7881-499d-a40d-cc06b65869f8,60,1,0,13.3515
83c20b83-7881-499d-a40d-cc06b65869f8,61,1,0,0.0849
83c20b83-7881-499d-a40d-cc06b65869f8,62,0,0,31.6546
83c20b83-7881-499d-a40d-cc06b65869f8,63,1,0,-2.4337
83c20b83-7881-499d-a40d-cc06b65869f8,64,0,0,34.6267
83c20b83-7881-499d-a40d-cc06b65869f8,65,0,1,49.5182
83c20b83-7881-499d-a40d-cc06b65869f8,66,1,0,-7.6916
83c20b83-7881-499d-a40d-cc06b65869f8,67,1,0,5.0455
83c20b83-7881-499d-a40d-cc06b65869f8,68,1,0,10.3033
83c20b83-7881-499d-a40d-cc06b65869f8,69,0,0,29.7305
83c20b83-7881-499d-a40d-cc06b65869f8,70,1,0,-2.1109
83c20b83-7881-499d-a40d-cc06b65869f8,71,0,1,56.9147
83c20b83-7881-499d-a40d-cc06b65869f8,72,1,0,1.4988
83c20b83-7881-499d-a40d-cc06b65869f8,73,1,1,14.9948
83c20b83-7881-499d-a40d-cc06b65869f8,74,1,0,-4.1796
83c20b83-7881-499d-a40d-cc06b65869f8,75,0,1,33.5878
83c20b83-7881-499d-a40d-cc06b65869f8,76,1,0,4.7421
83c20b83-7881-499d-a40d-cc06b65869f8,77,1,0,0.7091
83c20b83-7881-499d-a40d-cc06b65869f8,78,1,0,1.193
83c20b83-7881-499d-a40d-cc06b65869f8,79,0,1,34.3727
83c20b83-7881-499d-a40d-cc06b65869f8,80,0,1,38.1544
83c20b83-7881-499d-a40d-cc06b65869f8,81,1,0,1.6117
83c20b83-7881-499d-a40d-cc06b65869f8,82,0,1,49.3855
83c20b83-7881-499d-a40d-cc06b65869f8,83,0,0,34.9084
83c20b83-7881-499d-a40d-cc06b65869f8,84,1,0,-2.8663
83c20b83-7881-499d-a40d-cc06b65869f8,85,1,0,8.4007
83c20b83-7881-499d-a40d-cc06b65869f8,86,1,0,-24.9696
83c20b83-7881-499d-a40d-cc06b65869f8,87,0,1,41.08
83c20b83-7881-499d-a40d-cc06b65869f8,88,1,0,-11.6497
83c20b83-7881-499d-a40d-cc06b65869f8,89,1,0,8.1219
83c20b83-7881-499d-a40d-cc06b65869f8,90,1,0,3.7459
83c20b83-7881-499d-a40d-cc06b65869f8,91,1,0,-15.7229
