movie_id,image_seq,gaze,blink,eye_offset
813af424-a584-4417-b7ee-0d4c705e83c9,67,1,0,8.7932
813af424-a584-4417-b7ee-0d4c705e83c9,68,1,0,17.1331
813af424-a584-4417-b7ee-0d4c705e83c9,69,1,0,9.2999
813af424-a584-4417-b7ee-0d4c705e83c9,70,1,0,-2.075
813af424-a584-4417-b7ee-0d4c705e83c9,71,1,0,2.457
813af424-a584-4417-b7ee-0d4c705e83c9,72,1,0,2.3108
813af424-a584-4417-b7ee-0d4c705e83c9,73,1,0,0.3984
813af424-a584-4417-b7ee-0d4c705e83c9,74,1,0,-4.3641
813af424-a584-4417-b7ee-0d4c705e83c9,75,1,0,11.2227
813af424-a584-4417-b7ee-0d4c705e83c9,76,1,0,16.8929
813af424-a584-4417-b7ee-0d4c705e83c9,77,0,1,69.9832
813af424-a584-4417-b7ee-0d4c705e83c9,78,1,0,2.8495
813af424-a584-4417-b7ee-0d4c705e83c9,79,1,0,1.8026
813af424-a584-4417-b7ee-0d4c705e83c9,80,0,1,32.5658
813af424-a584-4417-b7ee-0d4c705e83c9,81,1,0,5.7213
813af424-a584-4417-b7ee-0d4c705e83c9,82,1,0,3.2717
813af424-a584-4417-b7ee-0d4c705e83c9,83,1,0,-0.3402
813af424-a584-4417-b7ee-0d4c705e83c9,84,1,0,6.7383
813af424-a584-4417-b7ee-0d4c705e83c9,85,1,0,4.8248
813af424-a584-4417-b7ee-0d4c705e83c9,86,1,0,7.1432
813af424-a584-4417-b7ee-0d4c705e83c9,87,1,0,2.6497
813af424-a584-4417-b7ee-0d4c705e83c9,88,1,0,-5.3784
813af424-a584-4417-b7ee-0d4c705e83c9,89,1,0,10.0013
813af424-a584-4417-b7ee-0d4c705e83c9,90,1,0,-8.9291
813af424-a584-4417-b7ee-0d4c705e83c9,91,1,0,3.7458
813af424-a584-4417-b7ee-0d4c705e83c9,92,1,0,-1.1969
813af424-a584-4417-b7ee-0d4c705e83c9,93,1,0,9.0749
