movie_id,image_seq,angry,disgust,fear,happy,sad,surprise,neutral,dominant_emotion
813af424-a584-4417-b7ee-0d4c705e83c9,51,11.4742,0.00294884,6.77083,0.148765,12.048,0.00132776,69.5539,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,52,0.819885,3.97997e-05,16.6627,0.51416,1.54771,0.857624,79.5979,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,53,1.80954,1.8298e-05,0.479149,0.467633,1.64304,0.0537925,95.5468,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,54,1.10729,0.000163935,1.67277,0.529786,0.247818,1.23811,95.2041,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,55,25.989,0.197336,27.9701,0.0738717,28.9078,0.00475868,16.8572,sad
813af424-a584-4417-b7ee-0d4c705e83c9,56,0.0645063,1.01436e-07,0.127439,1.4447,0.172941,0.00943144,98.181,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,57,0.125589,1.71701e-07,0.325938,0.0369599,0.299408,0.00487013,99.2072,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,58,43.3802,0.0219561,39.183,2.19281,5.19213,1.19151,8.83834,angry
813af424-a584-4417-b7ee-0d4c705e83c9,59,0.077709,1.02943e-07,0.81058,0.00532768,0.023555,0.0336727,99.0492,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,60,2.0749,0.0024863,87.6325,1.76866,2.13614,0.48862,5.89666,fear
813af424-a584-4417-b7ee-0d4c705e83c9,61,0.621484,2.81931e-06,0.188673,0.144093,1.04069,0.00200395,98.0031,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,62,41.5168,0.000682087,28.9216,0.59425,1.6032,0.339201,27.0243,angry
813af424-a584-4417-b7ee-0d4c705e83c9,63,17.9757,0.00402705,28.5952,0.339265,15.4703,0.0506472,37.5649,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,64,0.177203,3.30699e-08,0.0295038,0.0144192,0.101772,0.000977507,99.6761,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,65,0.0350283,1.07018e-07,0.550189,0.776652,0.067556,0.0207746,98.5498,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,66,26.7206,0.0388311,65.0577,0.230199,0.804235,1.9346,5.21384,fear
813af424-a584-4417-b7ee-0d4c705e83c9,67,0.0301654,3.22115e-10,0.0103661,0.00212315,0.0686523,0.000163305,99.8885,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,68,0.262896,1.96614e-09,0.012267,0.286885,0.386118,0.000124858,99.0517,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,69,1.52188,0.000163963,4.22462,0.474974,3.37695,0.0337879,90.3676,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,70,0.081992,2.10364e-09,0.021788,0.114012,0.0655984,0.0114541,99.7052,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,71,9.93155,0.000711899,30.1262,0.314636,0.077581,58.7581,0.791256,surprise
813af424-a584-4417-b7ee-0d4c705e83c9,72,0.33044,1.44484e-06,0.194653,0.0816318,0.223018,0.00333971,99.1669,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,73,0.367077,1.14052e-06,0.87373,0.0791714,0.0622428,0.00896493,98.6088,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,74,0.076694,2.59726e-08,0.046198,0.0302562,0.0439963,0.000229398,99.8026,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,75,1.40285,2.67732e-05,2.60365,0.0361132,1.54729,0.000686386,94.4094,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,76,0.0258457,1.09446e-08,0.845663,0.00327758,0.00799239,6.3418e-05,99.1172,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,77,0.0379861,3.41497e-08,0.17306,0.0933517,0.0250125,0.0133223,99.6573,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,78,20.4085,0.227628,66.4706,1.06609,0.528573,4.00949,7.28911,fear
813af424-a584-4417-b7ee-0d4c705e83c9,79,0.880989,0.000168456,0.793315,2.29337,0.524425,0.0123663,95.4954,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,80,1.7224,2.99416e-06,4.11536,0.205996,0.79448,0.402301,92.7595,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,81,1.71585,4.06346e-05,4.63492,8.82258,0.716364,0.550705,83.5595,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,82,5.66651,0.00337756,1.97416,0.280647,2.87182,0.0431923,89.1603,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,83,16.8109,0.00484648,51.532,0.763864,0.180252,19.2286,11.4795,fear
813af424-a584-4417-b7ee-0d4c705e83c9,84,33.6265,0.00274954,33.4216,2.97941,0.278051,11.1227,18.569,angry
813af424-a584-4417-b7ee-0d4c705e83c9,85,50.6103,0.000385644,18.9727,0.165591,0.29709,0.02366,29.9302,angry
813af424-a584-4417-b7ee-0d4c705e83c9,86,1.51113,7.13271e-05,9.16494,0.340818,0.17815,1.83514,86.9697,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,87,1.93847,6.72161e-05,0.79248,0.0849893,1.25467,0.0129138,95.9164,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,88,12.8425,0.00626864,23.7584,2.34558,4.93913,12.296,43.8122,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,89,0.530628,5.0461e-06,0.234769,0.211941,0.205621,0.486571,98.3305,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,90,0.0345345,2.04787e-08,0.183499,0.0148415,0.00830248,0.725079,99.0338,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,91,0.154308,8.5511e-11,0.00450065,0.0393203,0.0219545,0.00127791,99.7786,neutral
813af424-a584-4417-b7ee-0d4c705e83c9,92,0.403022,1.7137e-07,0.0328381,0.588332,0.462608,5.17915e-05,98.5132,neutral
