movie_id,image_seq,gaze,blink,eye_offset
dfb0d746-609f-4dac-8e1d-c0325fb64394,63,0,1,29.0409
dfb0d746-609f-4dac-8e1d-c0325fb64394,64,1,0,12.9399
dfb0d746-609f-4dac-8e1d-c0325fb64394,65,1,0,0.1861
dfb0d746-609f-4dac-8e1d-c0325fb64394,66,1,0,20.6598
dfb0d746-609f-4dac-8e1d-c0325fb64394,67,1,0,3.5873
dfb0d746-609f-4dac-8e1d-c0325fb64394,68,1,0,11.2254
dfb0d746-609f-4dac-8e1d-c0325fb64394,69,1,0,20.6885
dfb0d746-609f-4dac-8e1d-c0325fb64394,70,1,0,15.4423
dfb0d746-609f-4dac-8e1d-c0325fb64394,71,1,0,11.7793
dfb0d746-609f-4dac-8e1d-c0325fb64394,72,1,0,1.4123
dfb0d746-609f-4dac-8e1d-c0325fb64394,73,1,0,7.253
dfb0d746-609f-4dac-8e1d-c0325fb64394,74,1,0,12.3622
dfb0d746-609f-4dac-8e1d-c0325fb64394,75,1,0,24.5944
dfb0d746-609f-4dac-8e1d-c0325fb64394,76,1,0,11.9869
dfb0d746-609f-4dac-8e1d-c0325fb64394,77,1,0,14.0708
dfb0d746-609f-4dac-8e1d-c0325fb64394,78,1,0,10.9876
dfb0d746-609f-4dac-8e1d-c0325fb64394,79,1,0,10.9074
dfb0d746-609f-4dac-8e1d-c0325fb64394,80,1,0,10.5054
dfb0d746-609f-4dac-8e1d-c0325fb64394,81,1,0,-1.7034
dfb0d746-609f-4dac-8e1d-c0325fb64394,82,1,0,8.3684
dfb0d746-609f-4dac-8e1d-c0325fb64394,83,1,0,11.6914
dfb0d746-609f-4dac-8e1d-c0325fb64394,84,1,0,10.2976
dfb0d746-609f-4dac-8e1d-c0325fb64394,85,1,0,16.5151
dfb0d746-609f-4dac-8e1d-c0325fb64394,86,1,0,10.0342
