movie_id,image_seq,gaze,blink,eye_offset
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,37,1,0,24.8701
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,38,0,0,31.0202
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,39,0,0,48.4984
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,40,0,0,35.7457
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,41,1,0,1.5807
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,42,1,0,-2.8846
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,43,1,0,2.1988
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,44,1,0,1.0358
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,45,0,0,65.0276
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,46,1,0,4.0284
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,47,0,0,29.0141
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,48,0,0,32.6546
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,49,0,0,35.4713
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,50,1,0,-3.0659
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,51,0,0,28.8387
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,52,0,0,32.6926
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,53,1,0,0.3921
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,54,1,0,-0.1202
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,55,1,0,-4.5098
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,56,1,0,23.4943
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,58,1,0,4.4241
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,60,1,0,-2.0993
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,61,1,0,-1.0737
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,62,1,0,-2.6189
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,63,1,0,0.6282
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,64,1,0,-0.0041
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,66,1,0,-7.2342
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,67,0,0,46.1379
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,68,1,0,21.7889
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,69,1,0,1.3413
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,70,1,0,-2.5824
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,71,0,0,32.0872
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,72,1,0,19.8095
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,73,0,0,32.7763
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,74,1,0,-0.7525
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,76,1,0,-0.7126
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,77,0,0,29.9251
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,78,1,0,0.7693
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,79,1,0,2.6978
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,81,1,0,-0.7547
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,82,0,0,25.203
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,83,1,0,22.9788
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,84,0,0,27.4699
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,85,1,0,-2.0083
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,86,1,0,24.1965
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,88,0,0,25.3435
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,89,1,0,24.7441
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,90,0,0,25.5737
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,91,1,0,19.5787
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,92,1,0,22.9742
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,93,1,0,24.1476
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,94,1,0,-2.2199
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,95,1,0,23.6015
