movie_id,image_seq,angry,disgust,fear,happy,sad,surprise,neutral,dominant_emotion
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,43,1.84468,0.0242668,74.5601,7.45117,1.98285,0.40778,13.7292,fear
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,44,37.436,0.000421396,2.58582,0.022295,52.1997,0.0126725,7.74309,sad
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,45,1.57122,0.0126577,56.9819,0.555477,14.6323,0.343783,25.9027,fear
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,46,0.164384,6.72149e-08,0.694917,0.00435339,2.41858,0.0481443,96.6696,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,47,13.0692,0.550422,15.6817,51.4384,13.4811,1.21983,4.55935,happy
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,48,3.94821,0.00955752,0.120839,4.78502,11.5489,0.0123209,79.5752,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,49,0.347422,6.38971e-05,6.75774,0.082858,13.3189,0.0232918,79.4697,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,50,46.9672,0.00020552,1.77683,28.6907,0.188982,20.4609,1.91518,angry
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,51,11.4079,0.023195,11.2591,3.20707,12.4699,1.69221,59.9406,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,52,71.1725,8.51415e-05,5.75654,0.254491,5.11072,8.80042,8.9053,angry
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,53,59.5819,0.0210813,21.4116,0.125168,9.68029,0.915371,8.26453,angry
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,54,1.6832,1.11991e-07,3.33622,3.98013e-05,91.5636,0.000367175,3.41653,sad
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,55,6.90915,0.00115252,38.985,19.8201,1.67128,20.3661,12.2472,fear
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,57,1.39394,0.000383183,20.6086,0.0558705,1.77897,2.58155,73.5807,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,59,13.5113,1.4539,28.364,5.67092,27.7544,1.0724,22.1731,fear
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,60,2.30382,0.000170375,66.5249,1.40476,3.16517,6.58744,20.0138,fear
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,61,42.4961,6.87706e-05,8.71667,0.823081,18.479,1.26375,28.2214,angry
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,62,5.33016,0.138695,4.26616,66.2223,10.3176,1.54849,12.1766,happy
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,63,3.00623,0.25645,71.4018,3.31896,17.9332,0.658682,3.42465,fear
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,65,0.557307,4.56057e-07,1.47404,0.00370501,1.71337,0.201613,96.05,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,66,8.498,0.034197,9.166,1.55826,70.8729,0.0521416,9.81849,sad
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,67,57.2295,0.000669647,3.14597,3.59689,4.20499,0.21966,31.6023,angry
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,68,7.75089,21.5089,40.9572,5.60192,5.77371,11.7535,6.65396,fear
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,69,11.6053,0.174342,1.82199,7.44926,11.0737,1.6181,66.2573,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,70,61.2276,0.0176388,13.4765,0.772174,5.35902,8.76696,10.3802,angry
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,71,5.89018,0.0180262,84.9939,3.22583,1.45474,2.91292,1.50436,fear
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,72,21.4241,0.053185,2.00737,3.95,4.03066,0.660535,67.8742,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,73,2.45798,9.37204,9.5389,32.4658,41.2659,0.878572,4.02077,sad
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,75,4.89265,0.000222468,0.276787,17.4222,2.22918,0.707575,74.4714,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,76,8.42547,0.101945,1.39533,11.0875,5.09123,0.630006,73.2685,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,77,1.61874,0.013703,0.955855,7.83338,12.1273,0.0865547,77.3645,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,78,67.0309,0.0174782,5.41933,2.6731,1.91184,7.59721,15.3502,angry
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,80,1.03942,9.02421e-05,14.7859,0.152082,0.00490304,84.0172,0.000486862,surprise
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,82,1.74324,0.0127675,8.90398,3.4132,34.3953,0.165059,51.3665,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,83,14.1849,0.830467,53.1759,5.01639,5.38367,7.00945,14.3993,fear
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,84,3.64011,0.0268279,72.0056,1.51253,4.85831,3.14633,14.8103,fear
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,85,4.92836,0.00343311,64.6208,1.30237,1.59511,26.5407,1.00932,fear
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,87,4.24207,0.00199911,38.3563,0.000278417,56.088,0.232915,1.07852,sad
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,88,7.11108,2.17768e-07,6.13468,4.03503e-05,0.0161062,86.6896,0.048516,surprise
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,89,4.93507,0.280023,57.3569,7.78013,5.05821,2.82773,21.762,fear
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,90,1.57152,0.0976368,6.36687,14.0107,37.5029,1.3765,39.0738,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,91,2.27476,0.0306318,14.9949,4.76802,8.16543,0.970922,68.7954,neutral
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,92,4.32456,2.44321e-06,3.71496,3.59563e-05,90.4187,8.17663e-06,1.54175,sad
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,93,11.0323,1.36344e-06,6.36812,0.00385918,51.5796,0.0196815,30.9964,sad
93663f94-bf0a-4ce8-a29a-a5236cc7fe6a,94,19.8264,0.000431234,0.196329,0.768515,0.0620354,48.5571,30.5892,surprise
